week,skill,count,co_skills
2026-W03,dotnet,156.2,"['agile', 'android', 'angular']"
2026-W03,flutter,154.6,"['agile', 'android', 'angular']"
2026-W03,mysql,153.1,"['agile', 'android', 'angular']"
2026-W03,langchain,151.5,"['agile', 'android', 'angular']"
2026-W03,next.js,147.0,"['agile', 'android', 'angular']"
2026-W03,fastapi,146.6,"['agile', 'android', 'angular']"
2026-W03,pytorch,144.2,"['agile', 'android', 'angular']"
2026-W03,angular,140.0,"['agile', 'android', 'aws']"
2026-W03,deep learning,139.9,"['agile', 'android', 'angular']"
2026-W03,kubernetes,139.2,"['agile', 'android', 'angular']"
2026-W03,data engineering,135.6,"['agile', 'android', 'angular']"
2026-W03,android,134.3,"['agile', 'angular', 'aws']"
2026-W03,tailwind,131.4,"['agile', 'android', 'angular']"
2026-W03,agile,122.7,"['android', 'angular', 'aws']"
2026-W03,spring,120.5,"['agile', 'android', 'angular']"
2026-W03,google cloud,109.7,"['agile', 'android', 'angular']"
2026-W03,go,108.3,"['agile', 'android', 'angular']"
2026-W03,mongodb,105.0,[]
2026-W03,php,103.8,"['agile', 'android', 'angular']"
2026-W03,microservices,99.1,"['agile', 'android', 'angular']"
2026-W03,django,97.6,"['agile', 'android', 'angular']"
2026-W03,terraform,92.4,"['agile', 'android', 'angular']"
2026-W03,redis,90.3,"['agile', 'android', 'angular']"
2026-W03,graphql,86.5,"['agile', 'android', 'angular']"
2026-W03,kotlin,85.3,"['agile', 'android', 'angular']"
2026-W03,tensorflow,83.2,"['agile', 'android', 'angular']"
2026-W03,blockchain,77.5,"['agile', 'android', 'angular']"
2026-W03,react native,76.3,[]
2026-W03,rust,73.8,"['agile', 'android', 'angular']"
2026-W03,scikit-learn,73.0,"['agile', 'android', 'angular']"
2026-W03,dart,71.2,"['agile', 'android', 'angular']"
2026-W03,laravel,70.9,"['agile', 'android', 'angular']"
2026-W03,ios,69.7,"['agile', 'android', 'angular']"
2026-W03,elasticsearch,63.3,"['agile', 'android', 'angular']"
2026-W03,cpp,60.4,[]
2026-W03,swift,59.8,"['agile', 'android', 'angular']"
2026-W03,vue,53.0,"['agile', 'android', 'angular']"
2026-W03,flask,52.2,"['agile', 'android', 'angular']"
2026-W03,svelte,45.3,"['agile', 'android', 'angular']"
2026-W03,ruby,29.0,"['agile', 'android', 'angular']"
2026-W03,scala,26.4,"['agile', 'android', 'angular']"
2026-W04,python,310.3,"['android', 'angular', 'aws']"
2026-W04,java,253.2,"['android', 'angular', 'aws']"
2026-W04,javascript,239.0,"['android', 'angular', 'aws']"
2026-W04,llm,226.5,"['android', 'angular', 'aws']"
2026-W04,react,226.4,"['android', 'angular', 'aws']"
2026-W04,aws,214.6,"['android', 'angular', 'azure']"
2026-W04,machine learning,212.6,"['android', 'angular', 'aws']"
2026-W04,docker,200.8,"['android', 'angular', 'aws']"
2026-W04,nodejs,186.8,"['android', 'angular', 'aws']"
2026-W04,typescript,178.1,"['android', 'angular', 'aws']"
2026-W04,devops,177.3,"['android', 'angular', 'aws']"
2026-W04,data science,174.1,"['android', 'angular', 'aws']"
2026-W04,azure,172.5,"['android', 'angular', 'aws']"
2026-W04,flutter,167.6,"['android', 'angular', 'aws']"
2026-W04,csharp,165.0,"['android', 'angular', 'aws']"
2026-W04,cybersecurity,164.8,"['android', 'angular', 'aws']"
2026-W04,mysql,157.3,"['android', 'angular', 'aws']"
2026-W04,langchain,153.8,"['android', 'angular', 'aws']"
2026-W04,postgresql,151.0,"['android', 'angular', 'aws']"
2026-W04,dotnet,150.3,"['android', 'angular', 'aws']"
2026-W04,fastapi,149.9,"['android', 'angular', 'aws']"
2026-W04,angular,149.5,"['android', 'aws', 'azure']"
2026-W04,next.js,146.6,"['android', 'angular', 'aws']"
2026-W04,spring,144.6,"['android', 'angular', 'aws']"
2026-W04,pytorch,143.4,"['android', 'angular', 'aws']"
2026-W04,tailwind,128.6,"['android', 'angular', 'aws']"
2026-W04,kubernetes,128.4,"['android', 'angular', 'aws']"
2026-W04,data engineering,125.4,"['android', 'angular', 'aws']"
2026-W04,android,123.4,"['angular', 'aws', 'azure']"
2026-W04,deep learning,119.8,"['android', 'angular', 'aws']"
2026-W04,google cloud,118.9,"['android', 'angular', 'aws']"
2026-W04,php,113.6,"['android', 'angular', 'aws']"
2026-W04,agile,113.1,[]
2026-W04,go,111.8,"['android', 'angular', 'aws']"
2026-W04,redis,102.1,"['android', 'angular', 'aws']"
2026-W04,mongodb,101.6,[]
2026-W04,terraform,101.5,"['android', 'angular', 'aws']"
2026-W04,microservices,96.1,"['android', 'angular', 'aws']"
2026-W04,react native,95.9,[]
2026-W04,laravel,89.5,"['android', 'angular', 'aws']"
2026-W04,ios,88.6,"['android', 'angular', 'aws']"
2026-W04,graphql,88.3,"['android', 'angular', 'aws']"
2026-W04,tensorflow,86.9,"['android', 'angular', 'aws']"
2026-W04,django,86.3,"['android', 'angular', 'aws']"
2026-W04,blockchain,82.1,[]
2026-W04,cpp,79.6,"['android', 'angular', 'aws']"
2026-W04,scikit-learn,79.6,"['android', 'angular', 'aws']"
2026-W04,elasticsearch,77.6,"['android', 'angular', 'aws']"
2026-W04,dart,76.5,"['android', 'angular', 'aws']"
2026-W04,kotlin,75.0,"['android', 'angular', 'aws']"
2026-W04,vue,69.4,"['android', 'angular', 'aws']"
2026-W04,flask,63.6,"['android', 'angular', 'aws']"
2026-W04,swift,60.8,"['android', 'angular', 'aws']"
2026-W04,rust,58.4,"['android', 'angular', 'aws']"
2026-W04,svelte,44.4,"['android', 'angular', 'aws']"
2026-W04,scala,31.9,"['android', 'angular', 'aws']"
2026-W04,ruby,31.6,"['android', 'angular', 'aws']"
2026-W05,python,324.6,"['agile', 'android', 'angular']"
2026-W05,java,248.8,"['agile', 'android', 'angular']"
2026-W05,llm,242.9,"['agile', 'android', 'angular']"
2026-W05,react,236.9,"['agile', 'android', 'angular']"
2026-W05,javascript,235.6,"['agile', 'android', 'angular']"
2026-W05,aws,215.6,"['agile', 'android', 'angular']"
2026-W05,machine learning,215.3,"['agile', 'android', 'angular']"
2026-W05,docker,198.9,"['agile', 'android', 'angular']"
2026-W05,typescript,180.5,"['agile', 'android', 'angular']"
2026-W05,nodejs,180.2,"['agile', 'android', 'angular']"
2026-W05,data science,176.5,"['agile', 'android', 'angular']"
2026-W05,devops,171.5,"['agile', 'android', 'angular']"
2026-W05,azure,169.5,"['agile', 'android', 'angular']"
2026-W05,cybersecurity,164.0,"['agile', 'android', 'angular']"
2026-W05,langchain,163.6,"['agile', 'android', 'angular']"
2026-W05,flutter,160.5,"['agile', 'android', 'angular']"
2026-W05,dotnet,158.6,"['agile', 'android', 'angular']"
2026-W05,csharp,157.8,"['agile', 'android', 'angular']"
2026-W05,fastapi,154.9,"['agile', 'android', 'angular']"
2026-W05,mysql,154.1,"['agile', 'android', 'angular']"
2026-W05,data engineering,148.0,"['agile', 'android', 'angular']"
2026-W05,tailwind,147.0,"['agile', 'android', 'angular']"
2026-W05,next.js,142.4,"['agile', 'android', 'angular']"
2026-W05,postgresql,141.8,"['agile', 'android', 'angular']"
2026-W05,pytorch,140.7,"['agile', 'android', 'angular']"
2026-W05,kubernetes,140.2,"['agile', 'android', 'angular']"
2026-W05,deep learning,135.9,"['agile', 'android', 'angular']"
2026-W05,angular,131.1,"['agile', 'android', 'aws']"
2026-W05,agile,129.1,"['android', 'angular', 'aws']"
2026-W05,google cloud,128.9,"['agile', 'android', 'angular']"
2026-W05,spring,124.4,"['agile', 'android', 'angular']"
2026-W05,android,121.6,"['agile', 'angular', 'aws']"
2026-W05,microservices,114.3,"['agile', 'android', 'angular']"
2026-W05,terraform,109.6,"['agile', 'android', 'angular']"
2026-W05,go,107.7,"['agile', 'android', 'angular']"
2026-W05,php,106.7,[]
2026-W05,mongodb,104.2,"['agile', 'android', 'angular']"
2026-W05,redis,101.0,"['agile', 'android', 'angular']"
2026-W05,django,100.6,"['agile', 'android', 'angular']"
2026-W05,scikit-learn,96.6,"['agile', 'android', 'angular']"
2026-W05,laravel,95.6,"['agile', 'android', 'angular']"
2026-W05,react native,89.5,"['agile', 'android', 'angular']"
2026-W05,graphql,88.6,"['agile', 'android', 'angular']"
2026-W05,tensorflow,87.8,"['agile', 'android', 'angular']"
2026-W05,blockchain,84.3,"['agile', 'android', 'angular']"
2026-W05,kotlin,77.1,"['agile', 'android', 'angular']"
2026-W05,dart,73.7,"['agile', 'android', 'angular']"
2026-W05,cpp,68.9,[]
2026-W05,rust,68.9,"['agile', 'android', 'angular']"
2026-W05,vue,68.3,"['agile', 'android', 'angular']"
2026-W05,flask,62.4,"['agile', 'android', 'angular']"
2026-W05,elasticsearch,62.0,"['agile', 'android', 'angular']"
2026-W05,ios,57.8,[]
2026-W05,svelte,39.2,"['agile', 'android', 'angular']"
2026-W05,swift,36.6,"['agile', 'android', 'angular']"
2026-W05,ruby,27.0,"['agile', 'android', 'angular']"
2026-W05,scala,23.9,"['agile', 'android', 'angular']"
2026-W06,python,302.1,"['agile', 'android', 'angular']"
2026-W06,java,251.3,"['agile', 'android', 'angular']"
2026-W06,llm,241.4,"['agile', 'android', 'angular']"
2026-W06,react,237.3,"['agile', 'android', 'angular']"
2026-W06,javascript,235.3,"['agile', 'android', 'angular']"
2026-W06,aws,224.5,"['agile', 'android', 'angular']"
2026-W06,machine learning,215.4,"['agile', 'android', 'angular']"
2026-W06,docker,211.1,"['agile', 'android', 'angular']"
2026-W06,typescript,194.6,"['agile', 'android', 'angular']"
2026-W06,devops,183.8,"['agile', 'android', 'angular']"
2026-W06,azure,178.5,"['agile', 'android', 'angular']"
2026-W06,nodejs,173.0,"['agile', 'android', 'angular']"
2026-W06,mysql,172.4,"['agile', 'android', 'angular']"
2026-W06,data science,170.4,"['agile', 'android', 'angular']"
2026-W06,flutter,168.8,"['agile', 'android', 'angular']"
2026-W06,csharp,166.8,"['agile', 'android', 'angular']"
2026-W06,langchain,162.1,"['agile', 'android', 'angular']"
2026-W06,cybersecurity,159.4,"['agile', 'android', 'angular']"
2026-W06,postgresql,155.8,"['agile', 'android', 'angular']"
2026-W06,dotnet,153.8,"['agile', 'android', 'angular']"
2026-W06,next.js,152.0,"['agile', 'android', 'angular']"
2026-W06,data engineering,142.4,"['agile', 'android', 'angular']"
2026-W06,angular,141.7,"['agile', 'android', 'aws']"
2026-W06,deep learning,140.6,"['agile', 'android', 'angular']"
2026-W06,tailwind,131.5,"['agile', 'android', 'angular']"
2026-W06,spring,130.7,"['agile', 'android', 'angular']"
2026-W06,pytorch,129.9,"['agile', 'android', 'angular']"
2026-W06,agile,128.0,"['android', 'angular', 'aws']"
2026-W06,fastapi,126.3,"['agile', 'android', 'angular']"
2026-W06,kubernetes,124.9,"['agile', 'android', 'angular']"
2026-W06,google cloud,123.7,"['agile', 'android', 'angular']"
2026-W06,php,123.7,"['agile', 'android', 'angular']"
2026-W06,microservices,121.5,"['agile', 'android', 'angular']"
2026-W06,android,119.8,"['agile', 'angular', 'aws']"
2026-W06,terraform,105.7,"['agile', 'android', 'angular']"
2026-W06,go,103.1,"['agile', 'android', 'angular']"
2026-W06,mongodb,102.3,[]
2026-W06,redis,101.5,"['agile', 'android', 'angular']"
2026-W06,react native,97.5,"['agile', 'android', 'angular']"
2026-W06,tensorflow,90.0,"['agile', 'android', 'angular']"
2026-W06,django,88.6,"['agile', 'android', 'angular']"
2026-W06,scikit-learn,79.9,"['agile', 'android', 'angular']"
2026-W06,kotlin,78.6,"['agile', 'android', 'angular']"
2026-W06,blockchain,78.5,[]
2026-W06,laravel,76.8,"['agile', 'android', 'angular']"
2026-W06,dart,75.3,"['agile', 'android', 'angular']"
2026-W06,elasticsearch,73.0,"['agile', 'android', 'angular']"
2026-W06,graphql,72.9,"['agile', 'android', 'angular']"
2026-W06,ios,71.7,"['agile', 'android', 'angular']"
2026-W06,cpp,67.9,[]
2026-W06,rust,67.1,"['agile', 'android', 'angular']"
2026-W06,flask,58.5,"['agile', 'android', 'angular']"
2026-W06,swift,58.3,"['agile', 'android', 'angular']"
2026-W06,vue,56.4,"['agile', 'android', 'angular']"
2026-W06,svelte,45.5,"['agile', 'android', 'angular']"
2026-W06,ruby,26.3,"['agile', 'android', 'angular']"
2026-W06,scala,25.3,"['agile', 'android', 'angular']"
2026-W07,python,320.5,"['agile', 'android', 'angular']"
2026-W07,java,258.6,"['agile', 'android', 'angular']"
2026-W07,javascript,246.6,"['agile', 'android', 'angular']"
2026-W07,react,236.8,"['agile', 'android', 'angular']"
2026-W07,llm,233.4,"['agile', 'android', 'angular']"
2026-W07,machine learning,214.9,"['agile', 'android', 'angular']"
2026-W07,aws,211.5,"['agile', 'android', 'angular']"
2026-W07,docker,203.0,"['agile', 'android', 'angular']"
2026-W07,azure,186.0,"['agile', 'android', 'angular']"
2026-W07,typescript,186.0,"['agile', 'android', 'angular']"
2026-W07,data science,179.6,"['agile', 'android', 'angular']"
2026-W07,nodejs,175.6,"['agile', 'android', 'angular']"
2026-W07,devops,173.6,"['agile', 'android', 'angular']"
2026-W07,csharp,165.6,"['agile', 'android', 'angular']"
2026-W07,cybersecurity,161.2,"['agile', 'android', 'angular']"
2026-W07,langchain,161.2,"['agile', 'android', 'angular']"
2026-W07,mysql,160.1,"['agile', 'android', 'angular']"
2026-W07,deep learning,159.8,"['agile', 'android', 'angular']"
2026-W07,flutter,159.4,"['agile', 'android', 'angular']"
2026-W07,postgresql,158.5,"['agile', 'android', 'angular']"
2026-W07,next.js,155.6,"['agile', 'android', 'angular']"
2026-W07,angular,145.4,"['agile', 'android', 'aws']"
2026-W07,dotnet,143.8,"['agile', 'android', 'angular']"
2026-W07,pytorch,141.2,"['agile', 'android', 'angular']"
2026-W07,kubernetes,134.1,"['agile', 'android', 'angular']"
2026-W07,agile,133.1,"['android', 'angular', 'aws']"
2026-W07,tailwind,131.7,"['agile', 'android', 'angular']"
2026-W07,go,128.4,"['agile', 'android', 'angular']"
2026-W07,data engineering,128.2,"['agile', 'android', 'angular']"
2026-W07,spring,119.7,"['agile', 'android', 'angular']"
2026-W07,fastapi,119.3,"['agile', 'android', 'angular']"
2026-W07,android,117.9,"['agile', 'angular', 'aws']"
2026-W07,google cloud,110.5,"['agile', 'android', 'angular']"
2026-W07,php,109.4,[]
2026-W07,terraform,108.6,"['agile', 'android', 'angular']"
2026-W07,mongodb,105.2,"['agile', 'android', 'angular']"
2026-W07,redis,102.4,"['agile', 'android', 'angular']"
2026-W07,microservices,99.4,"['agile', 'android', 'angular']"
2026-W07,graphql,96.6,"['agile', 'android', 'angular']"
2026-W07,django,93.6,"['agile', 'android', 'angular']"
2026-W07,tensorflow,90.6,"['agile', 'android', 'angular']"
2026-W07,react native,89.1,"['agile', 'android', 'angular']"
2026-W07,scikit-learn,88.5,"['agile', 'android', 'angular']"
2026-W07,blockchain,84.4,[]
2026-W07,laravel,74.7,[]
2026-W07,rust,74.3,"['agile', 'android', 'angular']"
2026-W07,cpp,73.4,"['agile', 'android', 'angular']"
2026-W07,dart,73.1,"['agile', 'android', 'angular']"
2026-W07,vue,73.1,"['agile', 'android', 'angular']"
2026-W07,ios,72.2,[]
2026-W07,kotlin,70.3,"['agile', 'android', 'angular']"
2026-W07,elasticsearch,68.3,"['agile', 'android', 'angular']"
2026-W07,flask,67.7,"['agile', 'android', 'angular']"
2026-W07,swift,43.8,"['agile', 'android', 'angular']"
2026-W07,ruby,36.6,"['agile', 'android', 'angular']"
2026-W07,svelte,36.5,"['agile', 'android', 'angular']"
2026-W07,scala,18.0,"['agile', 'android', 'angular']"
2026-W08,python,316.2,"['android', 'angular', 'aws']"
2026-W08,java,254.0,"['android', 'angular', 'aws']"
2026-W08,javascript,251.4,"['android', 'angular', 'aws']"
2026-W08,react,228.8,"['android', 'angular', 'aws']"
2026-W08,aws,226.5,"['android', 'angular', 'azure']"
2026-W08,llm,225.5,"['android', 'angular', 'aws']"
2026-W08,machine learning,204.6,"['android', 'angular', 'aws']"
2026-W08,docker,199.9,"['android', 'angular', 'aws']"
2026-W08,typescript,182.0,"['android', 'angular', 'aws']"
2026-W08,nodejs,181.7,"['android', 'angular', 'aws']"
2026-W08,mysql,175.5,"['android', 'angular', 'aws']"
2026-W08,data science,168.2,"['android', 'angular', 'aws']"
2026-W08,csharp,167.5,"['android', 'angular', 'aws']"
2026-W08,azure,165.1,"['android', 'angular', 'aws']"
2026-W08,dotnet,161.3,"['android', 'angular', 'aws']"
2026-W08,cybersecurity,159.2,"['android', 'angular', 'aws']"
2026-W08,devops,157.8,"['android', 'angular', 'aws']"
2026-W08,postgresql,156.1,"['android', 'angular', 'aws']"
2026-W08,flutter,155.1,"['android', 'angular', 'aws']"
2026-W08,langchain,152.1,"['android', 'angular', 'aws']"
2026-W08,next.js,144.5,"['android', 'angular', 'aws']"
2026-W08,angular,141.1,"['android', 'aws', 'azure']"
2026-W08,pytorch,137.4,"['android', 'angular', 'aws']"
2026-W08,deep learning,134.1,"['android', 'angular', 'aws']"
2026-W08,kubernetes,131.2,"['android', 'angular', 'aws']"
2026-W08,tailwind,128.4,"['android', 'angular', 'aws']"
2026-W08,fastapi,122.0,"['android', 'angular', 'aws']"
2026-W08,data engineering,120.3,"['android', 'angular', 'aws']"
2026-W08,android,118.0,"['angular', 'aws', 'azure']"
2026-W08,spring,114.7,"['android', 'angular', 'aws']"
2026-W08,go,113.6,"['android', 'angular', 'aws']"
2026-W08,google cloud,113.3,"['android', 'angular', 'aws']"
2026-W08,php,110.2,"['android', 'angular', 'aws']"
2026-W08,agile,106.0,[]
2026-W08,mongodb,103.2,[]
2026-W08,redis,100.9,"['android', 'angular', 'aws']"
2026-W08,microservices,100.8,"['android', 'angular', 'aws']"
2026-W08,react native,91.2,"['android', 'angular', 'aws']"
2026-W08,terraform,90.4,"['android', 'angular', 'aws']"
2026-W08,tensorflow,86.3,"['android', 'angular', 'aws']"
2026-W08,django,84.8,"['android', 'angular', 'aws']"
2026-W08,graphql,82.9,"['android', 'angular', 'aws']"
2026-W08,rust,82.6,"['android', 'angular', 'aws']"
2026-W08,kotlin,81.5,"['android', 'angular', 'aws']"
2026-W08,laravel,77.7,"['android', 'angular', 'aws']"
2026-W08,scikit-learn,77.5,"['android', 'angular', 'aws']"
2026-W08,blockchain,73.0,[]
2026-W08,flask,71.3,"['android', 'angular', 'aws']"
2026-W08,cpp,70.4,[]
2026-W08,ios,69.4,"['android', 'angular', 'aws']"
2026-W08,elasticsearch,67.9,"['android', 'angular', 'aws']"
2026-W08,vue,59.9,"['android', 'angular', 'aws']"
2026-W08,dart,56.9,"['android', 'angular', 'aws']"
2026-W08,swift,56.9,"['android', 'angular', 'aws']"
2026-W08,svelte,43.9,"['android', 'angular', 'aws']"
2026-W08,ruby,42.2,"['android', 'angular', 'aws']"
2026-W08,scala,32.0,"['android', 'angular', 'aws']"
2026-W09,python,327.1,"['agile', 'android', 'angular']"
2026-W09,java,263.9,"['agile', 'android', 'angular']"
2026-W09,javascript,253.3,"['agile', 'android', 'angular']"
2026-W09,llm,236.0,"['agile', 'android', 'angular']"
2026-W09,aws,231.6,"['agile', 'android', 'angular']"
2026-W09,react,227.3,"['agile', 'android', 'angular']"
2026-W09,machine learning,220.5,"['agile', 'android', 'angular']"
2026-W09,docker,199.9,"['agile', 'android', 'angular']"
2026-W09,typescript,196.2,"['agile', 'android', 'angular']"
2026-W09,data science,186.1,"['agile', 'android', 'angular']"
2026-W09,azure,184.7,"['agile', 'android', 'angular']"
2026-W09,cybersecurity,167.6,"['agile', 'android', 'angular']"
2026-W09,mysql,167.0,"['agile', 'android', 'angular']"
2026-W09,nodejs,166.6,"['agile', 'android', 'angular']"
2026-W09,devops,166.4,"['agile', 'android', 'angular']"
2026-W09,csharp,165.8,"['agile', 'android', 'angular']"
2026-W09,next.js,161.8,"['agile', 'android', 'angular']"
2026-W09,langchain,161.3,"['agile', 'android', 'angular']"
2026-W09,dotnet,159.9,"['agile', 'android', 'angular']"
2026-W09,flutter,159.6,"['agile', 'android', 'angular']"
2026-W09,postgresql,157.6,"['agile', 'android', 'angular']"
2026-W09,deep learning,148.9,"['agile', 'android', 'angular']"
2026-W09,data engineering,145.0,"['agile', 'android', 'angular']"
2026-W09,tailwind,140.7,"['agile', 'android', 'angular']"
2026-W09,fastapi,140.0,"['agile', 'android', 'angular']"
2026-W09,pytorch,139.5,"['agile', 'android', 'angular']"
2026-W09,angular,137.6,"['agile', 'android', 'aws']"
2026-W09,kubernetes,130.4,"['agile', 'android', 'angular']"
2026-W09,google cloud,129.1,"['agile', 'android', 'angular']"
2026-W09,agile,122.9,"['android', 'angular', 'aws']"
2026-W09,android,119.9,"['agile', 'angular', 'aws']"
2026-W09,microservices,119.3,"['agile', 'android', 'angular']"
2026-W09,spring,117.6,"['agile', 'android', 'angular']"
2026-W09,mongodb,115.1,"['agile', 'android', 'angular']"
2026-W09,go,103.7,"['agile', 'android', 'angular']"
2026-W09,django,103.3,"['agile', 'android', 'angular']"
2026-W09,terraform,102.4,"['agile', 'android', 'angular']"
2026-W09,php,100.4,[]
2026-W09,redis,97.1,"['agile', 'android', 'angular']"
2026-W09,react native,90.7,"['agile', 'android', 'angular']"
2026-W09,tensorflow,86.6,"['agile', 'android', 'angular']"
2026-W09,laravel,83.2,"['agile', 'android', 'angular']"
2026-W09,kotlin,82.9,"['agile', 'android', 'angular']"
2026-W09,graphql,79.1,"['agile', 'android', 'angular']"
2026-W09,elasticsearch,78.8,"['agile', 'android', 'angular']"
2026-W09,dart,74.2,"['agile', 'android', 'angular']"
2026-W09,scikit-learn,73.2,"['agile', 'android', 'angular']"
2026-W09,flask,69.3,"['agile', 'android', 'angular']"
2026-W09,cpp,67.7,"['agile', 'android', 'angular']"
2026-W09,ios,67.4,"['agile', 'android', 'angular']"
2026-W09,rust,66.2,"['agile', 'android', 'angular']"
2026-W09,blockchain,64.7,[]
2026-W09,vue,62.4,"['agile', 'android', 'angular']"
2026-W09,swift,48.4,"['agile', 'android', 'angular']"
2026-W09,svelte,43.3,"['agile', 'android', 'angular']"
2026-W09,ruby,31.6,[]
2026-W09,scala,24.0,"['agile', 'android', 'angular']"
2026-W10,python,311.2,"['agile', 'android', 'angular']"
2026-W10,javascript,261.0,"['agile', 'android', 'angular']"
2026-W10,react,248.0,"['agile', 'android', 'angular']"
2026-W10,java,245.3,"['agile', 'android', 'angular']"
2026-W10,llm,229.0,"['agile', 'android', 'angular']"
2026-W10,machine learning,224.6,"['agile', 'android', 'angular']"
2026-W10,aws,217.1,"['agile', 'android', 'angular']"
2026-W10,docker,199.9,"['agile', 'android', 'angular']"
2026-W10,typescript,199.6,"['agile', 'android', 'angular']"
2026-W10,azure,186.9,"['agile', 'android', 'angular']"
2026-W10,csharp,176.9,"['agile', 'android', 'angular']"
2026-W10,nodejs,171.4,"['agile', 'android', 'angular']"
2026-W10,devops,171.0,"['agile', 'android', 'angular']"
2026-W10,postgresql,166.5,"['agile', 'android', 'angular']"
2026-W10,mysql,162.3,"['agile', 'android', 'angular']"
2026-W10,langchain,161.9,"['agile', 'android', 'angular']"
2026-W10,data science,161.6,"['agile', 'android', 'angular']"
2026-W10,next.js,157.8,"['agile', 'android', 'angular']"
2026-W10,dotnet,156.8,"['agile', 'android', 'angular']"
2026-W10,cybersecurity,156.2,"['agile', 'android', 'angular']"
2026-W10,tailwind,152.5,"['agile', 'android', 'angular']"
2026-W10,deep learning,150.5,"['agile', 'android', 'angular']"
2026-W10,flutter,149.5,"['agile', 'android', 'angular']"
2026-W10,pytorch,144.6,"['agile', 'android', 'angular']"
2026-W10,data engineering,134.3,"['agile', 'android', 'angular']"
2026-W10,fastapi,128.7,"['agile', 'android', 'angular']"
2026-W10,agile,128.4,"['android', 'angular', 'aws']"
2026-W10,angular,124.7,"['agile', 'android', 'aws']"
2026-W10,android,122.7,"['agile', 'angular', 'aws']"
2026-W10,spring,122.3,"['agile', 'android', 'angular']"
2026-W10,google cloud,114.2,"['agile', 'android', 'angular']"
2026-W10,kubernetes,113.4,"['agile', 'android', 'angular']"
2026-W10,mongodb,109.6,"['agile', 'android', 'angular']"
2026-W10,go,103.2,"['agile', 'android', 'angular']"
2026-W10,terraform,102.6,"['agile', 'android', 'angular']"
2026-W10,redis,101.4,"['agile', 'android', 'angular']"
2026-W10,django,99.0,"['agile', 'android', 'angular']"
2026-W10,microservices,97.7,"['agile', 'android', 'angular']"
2026-W10,php,95.9,[]
2026-W10,react native,94.2,"['agile', 'android', 'angular']"
2026-W10,scikit-learn,92.8,"['agile', 'android', 'angular']"
2026-W10,kotlin,86.9,"['agile', 'android', 'angular']"
2026-W10,laravel,86.5,"['agile', 'android', 'angular']"
2026-W10,graphql,82.1,"['agile', 'android', 'angular']"
2026-W10,blockchain,79.0,[]
2026-W10,dart,77.9,"['agile', 'android', 'angular']"
2026-W10,cpp,74.2,"['agile', 'android', 'angular']"
2026-W10,tensorflow,73.9,"['agile', 'android', 'angular']"
2026-W10,elasticsearch,72.9,"['agile', 'android', 'angular']"
2026-W10,ios,72.5,"['agile', 'android', 'angular']"
2026-W10,vue,64.9,"['agile', 'android', 'angular']"
2026-W10,rust,63.1,"['agile', 'android', 'angular']"
2026-W10,flask,54.0,"['agile', 'android', 'angular']"
2026-W10,scala,42.5,"['agile', 'android', 'angular']"
2026-W10,svelte,41.2,"['agile', 'android', 'angular']"
2026-W10,swift,39.4,"['agile', 'android', 'angular']"
2026-W10,ruby,20.9,[]
2026-W11,python,315.3,"['android', 'angular', 'aws']"
2026-W11,llm,251.8,"['android', 'angular', 'aws']"
2026-W11,java,247.4,"['android', 'angular', 'aws']"
2026-W11,javascript,236.4,[]
2026-W11,react,225.7,"['android', 'angular', 'aws']"
2026-W11,aws,208.1,"['android', 'angular', 'azure']"
2026-W11,machine learning,201.5,"['android', 'angular', 'aws']"
2026-W11,docker,194.4,"['android', 'angular', 'aws']"
2026-W11,typescript,192.3,"['android', 'angular', 'aws']"
2026-W11,azure,180.6,"['android', 'angular', 'aws']"
2026-W11,data science,177.9,"['android', 'angular', 'aws']"
2026-W11,cybersecurity,175.8,"['android', 'angular', 'aws']"
2026-W11,dotnet,168.1,"['android', 'angular', 'aws']"
2026-W11,flutter,167.8,"['android', 'angular', 'aws']"
2026-W11,nodejs,167.6,"['android', 'angular', 'aws']"
2026-W11,mysql,164.7,"['android', 'angular', 'aws']"
2026-W11,langchain,164.3,"['android', 'angular', 'aws']"
2026-W11,csharp,163.8,"['android', 'angular', 'aws']"
2026-W11,devops,159.2,"['android', 'angular', 'aws']"
2026-W11,postgresql,153.2,"['android', 'angular', 'aws']"
2026-W11,fastapi,149.5,"['android', 'angular', 'aws']"
2026-W11,next.js,149.1,"['android', 'angular', 'aws']"
2026-W11,pytorch,147.7,"['android', 'angular', 'aws']"
2026-W11,data engineering,141.2,"['android', 'angular', 'aws']"
2026-W11,deep learning,139.7,"['android', 'angular', 'aws']"
2026-W11,kubernetes,130.1,"['android', 'angular', 'aws']"
2026-W11,spring,128.6,"['android', 'angular', 'aws']"
2026-W11,google cloud,126.8,"['android', 'angular', 'aws']"
2026-W11,tailwind,124.8,"['android', 'angular', 'aws']"
2026-W11,android,122.5,"['angular', 'aws', 'azure']"
2026-W11,angular,120.5,"['android', 'aws', 'azure']"
2026-W11,mongodb,111.0,"['android', 'angular', 'aws']"
2026-W11,agile,106.3,[]
2026-W11,django,101.4,"['android', 'angular', 'aws']"
2026-W11,php,101.0,[]
2026-W11,go,100.4,"['android', 'angular', 'aws']"
2026-W11,microservices,98.9,"['android', 'angular', 'aws']"
2026-W11,react native,98.3,"['android', 'angular', 'aws']"
2026-W11,terraform,98.2,"['android', 'angular', 'aws']"
2026-W11,redis,98.0,"['android', 'angular', 'aws']"
