candidate_id,target_role,experience_level,cv_skills_count,required_skills_count,preferred_skills_count,matched_required_count,matched_preferred_count,missing_required_count,missing_preferred_count,required_match_ratio,preferred_match_ratio,project_match_ratio,experience_months,num_projects,has_projects,num_certificates,has_certificates,ats_quality_score,final_score,level
CAND_C686556C,Cloud Engineer,Entry Level,26,10,7,2,0,8,7,0.2,0.0,0.0,6.0,3.0,1,0.0,0,54.0,19.45,Beginner
CAND_33F3D9E8,Data Engineer,Fresher,27,10,15,3,5,6,9,0.3333333333333333,0.35714285714285715,0.13043478260869565,0.0,6.0,1,3.0,1,76.5,33.69,Beginner
CAND_43B28597,AI ML,Fresher,30,10,12,8,4,2,7,0.8,0.36363636363636365,0.3333333333333333,0.0,5.0,1,1.0,1,72.0,51.24,Intermediate
CAND_D84E280B,Cloud Engineer,Fresher,24,10,7,1,1,9,6,0.1,0.14285714285714285,0.11764705882352941,0.0,5.0,1,2.0,1,65.0,19.44,Beginner
CAND_8FEFA5A5,QA Engineer,Entry Level,25,10,8,0,3,10,5,0.0,0.375,0.0,6.0,3.0,1,2.0,1,56.5,19.32,Beginner
CAND_820216AE,System Administrator,Fresher,25,2,0,0,0,2,0,0.0,0.0,0.0,0.0,4.0,1,0.0,0,57.5,7.88,Beginner
CAND_2EA37AED,Business Analyst,Fresher,24,10,6,2,1,8,5,0.2,0.16666666666666666,0.0625,0.0,5.0,1,1.0,1,63.0,20.75,Beginner
CAND_64F306C3,Frontend Developer,Entry Level,25,10,10,2,2,8,7,0.2,0.2222222222222222,0.05263157894736842,6.0,7.0,1,0.0,0,72.5,23.39,Beginner
CAND_19A411E4,Machine Learning Engineer,Junior,26,10,1,3,0,7,1,0.3,0.0,0.0,24.0,0.0,0,0.0,0,39.0,28.95,Beginner
CAND_A2E41808,Full Stack Developer,Entry Level,23,10,9,6,4,4,5,0.6,0.4444444444444444,0.2777777777777778,6.0,6.0,1,1.0,1,66.5,46.69,Beginner
CAND_EB4E699C,QA Engineer,Entry Level,25,10,8,0,3,10,5,0.0,0.375,0.0,6.0,0.0,0,0.0,0,37.5,9.38,Beginner
CAND_771C6C2D,Full Stack Developer,Junior,25,10,9,7,4,3,5,0.7,0.4444444444444444,0.3333333333333333,36.0,6.0,1,1.0,1,69.5,62.92,Intermediate
CAND_342F6868,Mobile Developer,Junior,27,10,15,3,2,7,13,0.3,0.13333333333333333,0.04,24.0,4.0,1,0.0,0,60.5,36.96,Beginner
CAND_14EB1020,Product Manager,Entry Level,21,8,0,1,0,7,0,0.125,0.0,0.125,6.0,5.0,1,2.0,1,60.5,22.65,Beginner
CAND_18CBE0B0,Data Analyst,Fresher,28,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,0.0,5.0,1,1.0,1,69.0,41.38,Beginner
CAND_F7FE3955,DevOps Engineer,Entry Level,24,10,7,3,1,7,6,0.3,0.14285714285714285,0.11764705882352941,6.0,5.0,1,3.0,1,67.0,33.29,Beginner
CAND_3482D866,QA Engineer,Junior,26,10,8,0,3,10,5,0.0,0.375,0.0,24.0,5.0,1,2.0,1,68.0,31.15,Beginner
CAND_6BA74F4C,AI ML,Entry Level,30,10,12,8,3,2,8,0.8,0.2727272727272727,0.19047619047619047,12.0,3.0,1,3.0,1,66.0,59.38,Intermediate
CAND_19ADFDC5,Data Analyst,Entry Level,28,10,7,7,3,3,4,0.7,0.42857142857142855,0.11764705882352941,6.0,5.0,1,2.0,1,71.0,50.35,Intermediate
CAND_BFCE74AD,Machine Learning Engineer,Entry Level,27,10,1,2,0,8,1,0.2,0.0,0.09090909090909091,6.0,2.0,1,3.0,1,56.5,25.27,Beginner
CAND_3E6E0689,AI ML,Entry Level,30,10,12,8,3,2,8,0.8,0.2727272727272727,0.14285714285714285,6.0,2.0,1,4.0,1,63.0,55.1,Intermediate
CAND_B648B4F1,Full Stack Developer,Junior,27,10,9,6,5,4,4,0.6,0.5555555555555556,0.2222222222222222,24.0,3.0,1,3.0,1,61.5,61.96,Intermediate
CAND_C7E953A3,Data Scientist,Entry Level,24,10,9,3,5,7,4,0.3,0.5555555555555556,0.21052631578947367,6.0,4.0,1,3.0,1,62.0,38.56,Beginner
CAND_5EDCCD68,Backend Developer,Junior,24,10,9,3,2,6,7,0.3333333333333333,0.2222222222222222,0.17647058823529413,24.0,6.0,1,2.0,1,70.0,45.7,Beginner
CAND_B7B549C0,DevOps Engineer,Entry Level,27,10,7,2,2,8,5,0.2,0.2857142857142857,0.058823529411764705,6.0,5.0,1,1.0,1,67.5,25.86,Beginner
CAND_C336E1FA,Cloud Engineer,Fresher,24,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,0.0,1.0,1,4.0,1,49.0,17.55,Beginner
CAND_018DE160,UI/UX Designer,Entry Level,20,10,7,0,0,10,7,0.0,0.0,0.0,6.0,1.0,1,2.0,1,39.0,11.37,Beginner
CAND_0D73D025,Full Stack Developer,Fresher,26,10,9,8,4,2,5,0.8,0.4444444444444444,0.16666666666666666,0.0,5.0,1,4.0,1,72.0,55.54,Intermediate
CAND_A6207A47,Mobile Developer,Entry Level,25,10,15,3,2,7,13,0.3,0.13333333333333333,0.04,6.0,3.0,1,3.0,1,58.5,31.61,Beginner
CAND_BCF7489C,Cloud Engineer,Junior,25,10,7,2,2,8,5,0.2,0.2857142857142857,0.0,24.0,4.0,1,4.0,1,65.5,42.13,Beginner
CAND_C058012E,AI ML,Entry Level,30,10,12,8,3,2,8,0.8,0.2727272727272727,0.09523809523809523,12.0,3.0,1,1.0,1,62.0,53.76,Intermediate
CAND_492650D5,Security Engineer,Junior,24,10,13,2,4,8,7,0.2,0.36363636363636365,0.0,24.0,2.0,1,3.0,1,52.0,38.57,Beginner
CAND_F345A552,Backend Developer,Entry Level,25,10,9,1,2,8,7,0.1111111111111111,0.2222222222222222,0.0,6.0,3.0,1,4.0,1,60.5,26.44,Beginner
CAND_6E190590,Full Stack Developer,Entry Level,24,10,9,7,4,3,5,0.7,0.4444444444444444,0.2222222222222222,12.0,4.0,1,3.0,1,62.0,57.38,Intermediate
CAND_74139DFD,Product Manager,Fresher,23,8,0,0,0,8,0,0.0,0.0,0.0,0.0,4.0,1,2.0,1,58.5,11.93,Beginner
CAND_3E53A6B9,Full Stack Developer,Entry Level,29,10,9,8,6,2,3,0.8,0.6666666666666666,0.2222222222222222,6.0,3.0,1,1.0,1,60.5,55.77,Intermediate
CAND_76D9CC5A,Mobile Developer,Mid Level,23,10,15,3,4,7,11,0.3,0.26666666666666666,0.04,48.0,2.0,1,1.0,1,46.5,37.92,Beginner
CAND_72AFCD01,Data Analyst,Fresher,27,10,7,6,3,4,4,0.6,0.42857142857142855,0.29411764705882354,0.0,8.0,1,3.0,1,86.5,48.02,Beginner
CAND_3637D305,Cloud Engineer,Entry Level,21,10,7,1,0,9,7,0.1,0.0,0.0,6.0,5.0,1,2.0,1,60.5,19.77,Beginner
CAND_5265CDDD,Data Scientist,Entry Level,24,10,9,3,4,7,5,0.3,0.4444444444444444,0.21052631578947367,12.0,7.0,1,1.0,1,73.0,37.75,Beginner
CAND_C6A97DF3,Data Scientist,Entry Level,22,10,9,3,4,7,5,0.3,0.4444444444444444,0.15789473684210525,12.0,4.0,1,2.0,1,57.0,38.16,Beginner
CAND_44D2D435,Data Analyst,Entry Level,29,10,7,5,3,5,4,0.5,0.42857142857142855,0.11764705882352941,6.0,1.0,1,3.0,1,54.5,40.19,Beginner
CAND_5E5DEEE8,Machine Learning Engineer,Junior,24,10,1,4,0,6,1,0.4,0.0,0.0,24.0,0.0,0,2.0,1,40.0,37.0,Beginner
CAND_4D311853,Security Engineer,Fresher,25,10,13,3,3,7,8,0.3,0.2727272727272727,0.09523809523809523,0.0,3.0,1,1.0,1,54.5,25.88,Beginner
CAND_98B7E205,Cloud Engineer,Junior,23,10,7,3,0,7,7,0.3,0.0,0.0,36.0,4.0,1,1.0,1,56.5,36.83,Beginner
CAND_64A89E54,Product Manager,Fresher,22,8,0,2,0,6,0,0.25,0.0,0.125,0.0,2.0,1,1.0,1,45.0,19.46,Beginner
CAND_A27C3A03,Data Scientist,Mid Level,26,10,9,3,5,7,4,0.3,0.5555555555555556,0.15789473684210525,48.0,3.0,1,0.0,0,54.0,42.62,Beginner
CAND_03E446E1,Product Manager,Junior,27,8,0,1,0,7,0,0.125,0.0,0.125,24.0,5.0,1,1.0,1,67.5,32.25,Beginner
CAND_8D9E1498,Machine Learning Engineer,Entry Level,25,10,1,4,0,6,1,0.4,0.0,0.0,12.0,1.0,1,3.0,1,48.5,33.59,Beginner
CAND_A6AE988C,System Administrator,Entry Level,23,2,0,0,0,2,0,0.0,0.0,0.0,12.0,4.0,1,4.0,1,62.5,23.62,Beginner
CAND_E9AB5FB5,System Administrator,Entry Level,25,2,0,1,0,1,0,0.5,0.0,0.0,6.0,5.0,1,2.0,1,66.5,36.08,Beginner
CAND_B669F304,Machine Learning Engineer,Fresher,27,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,0.0,4.0,1,1.0,1,62.5,24.85,Beginner
CAND_E6947D81,DevOps Engineer,Junior,24,10,7,1,3,9,4,0.1,0.42857142857142855,0.058823529411764705,36.0,3.0,1,2.0,1,55.0,35.92,Beginner
CAND_E5F5196D,Mobile Developer,Fresher,20,10,15,1,2,9,13,0.1,0.13333333333333333,0.12,0.0,6.0,1,2.0,1,64.0,19.33,Beginner
CAND_7270BF09,Data Scientist,Junior,23,10,9,4,4,6,5,0.4,0.4444444444444444,0.10526315789473684,24.0,5.0,1,2.0,1,63.5,49.2,Beginner
CAND_C9D4A01B,Cloud Engineer,Junior,23,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,36.0,2.0,1,2.0,1,48.5,30.19,Beginner
CAND_F3105BA7,Mobile Developer,Fresher,22,10,15,1,5,9,10,0.1,0.3333333333333333,0.08,0.0,3.0,1,0.0,0,48.0,15.93,Beginner
CAND_B23D27B0,QA Engineer,Junior,26,10,8,1,4,9,4,0.1,0.5,0.0,24.0,1.0,1,1.0,1,46.0,29.97,Beginner
CAND_C53B1F72,Backend Developer,Entry Level,24,10,9,2,2,7,7,0.2222222222222222,0.2222222222222222,0.11764705882352941,6.0,4.0,1,0.0,0,56.0,24.43,Beginner
CAND_34FB9451,Backend Developer,Fresher,22,10,9,0,0,9,9,0.0,0.0,0.0,0.0,4.0,1,1.0,1,55.0,9.75,Beginner
CAND_B542F555,Frontend Developer,Entry Level,22,10,10,0,0,10,9,0.0,0.0,0.0,12.0,5.0,1,2.0,1,62.0,19.6,Beginner
CAND_A784D2C7,System Administrator,Entry Level,23,2,0,0,0,2,0,0.0,0.0,0.0,12.0,2.0,1,4.0,1,52.5,21.46,Beginner
CAND_95E51981,Product Manager,Junior,25,8,0,2,0,6,0,0.25,0.0,0.0,36.0,5.0,1,3.0,1,68.5,39.42,Beginner
CAND_1F25528A,Data Analyst,Fresher,28,10,7,5,3,5,4,0.5,0.42857142857142855,0.058823529411764705,0.0,3.0,1,3.0,1,63.0,39.32,Beginner
CAND_0DC137FC,DevOps Engineer,Entry Level,27,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,12.0,3.0,1,2.0,1,59.5,22.33,Beginner
CAND_34B42339,Product Manager,Entry Level,24,8,0,1,0,7,0,0.125,0.0,0.125,6.0,3.0,1,2.0,1,55.0,22.38,Beginner
CAND_0D3F224B,Product Manager,Junior,25,8,0,3,0,5,0,0.375,0.0,0.0,24.0,1.0,1,2.0,1,46.5,37.99,Beginner
CAND_9F2DBAE1,Data Analyst,Fresher,25,10,7,6,3,4,4,0.6,0.42857142857142855,0.11764705882352941,0.0,3.0,1,4.0,1,60.5,46.08,Beginner
CAND_E5E84062,DevOps Engineer,Entry Level,23,10,7,3,0,7,7,0.3,0.0,0.058823529411764705,12.0,4.0,1,2.0,1,58.5,32.31,Beginner
CAND_D9970E19,Software Engineer,Entry Level,30,10,11,6,4,4,6,0.6,0.4,0.15,6.0,1.0,1,5.0,1,60.0,48.67,Beginner
CAND_E10D36E4,Security Engineer,Entry Level,26,10,13,0,4,10,7,0.0,0.36363636363636365,0.0,12.0,4.0,1,2.0,1,63.0,23.29,Beginner
CAND_357C8D54,Cloud Engineer,Entry Level,29,10,7,1,2,9,5,0.1,0.2857142857142857,0.0,6.0,1.0,1,2.0,1,52.5,18.9,Beginner
CAND_56AC0AE9,Frontend Developer,Entry Level,24,10,10,2,4,8,5,0.2,0.4444444444444444,0.05263157894736842,6.0,5.0,1,2.0,1,65.0,29.23,Beginner
CAND_73695B71,AI ML,Entry Level,30,10,12,8,2,2,9,0.8,0.18181818181818182,0.14285714285714285,6.0,4.0,1,4.0,1,73.0,56.36,Intermediate
CAND_37C746EC,AI ML,Entry Level,28,10,12,8,2,2,9,0.8,0.18181818181818182,0.047619047619047616,6.0,2.0,1,1.0,1,54.0,46.32,Beginner
CAND_EF0448E4,QA Engineer,Entry Level,26,10,8,0,3,10,5,0.0,0.375,0.0,6.0,7.0,1,2.0,1,78.0,20.4,Beginner
CAND_4A52EC7D,UI/UX Designer,Mid Level,27,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,48.0,7.0,1,3.0,1,81.5,32.93,Beginner
CAND_33654D42,Data Analyst,Junior,23,10,7,5,3,5,4,0.5,0.42857142857142855,0.11764705882352941,36.0,6.0,1,1.0,1,66.5,51.38,Intermediate
CAND_C6EA8BCE,AI ML,Entry Level,30,10,12,8,4,2,7,0.8,0.36363636363636365,0.14285714285714285,6.0,4.0,1,2.0,1,69.0,53.98,Intermediate
CAND_A540EFB0,Software Engineer,Entry Level,25,10,11,6,4,4,6,0.6,0.4,0.1,6.0,3.0,1,1.0,1,54.5,42.98,Beginner
CAND_3CF26790,Data Analyst,Junior,26,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,24.0,4.0,1,1.0,1,61.0,55.98,Intermediate
CAND_4223070D,Business Analyst,Junior,26,10,6,1,1,9,5,0.1,0.16666666666666666,0.0,24.0,6.0,1,1.0,1,71.0,31.22,Beginner
CAND_A8D9A08E,Mobile Developer,Entry Level,27,10,15,2,1,8,14,0.2,0.06666666666666667,0.04,6.0,3.0,1,2.0,1,59.5,24.99,Beginner
CAND_3A428524,Data Engineer,Entry Level,26,10,15,1,2,8,12,0.1111111111111111,0.14285714285714285,0.043478260869565216,6.0,4.0,1,2.0,1,63.0,22.43,Beginner
CAND_057A5634,System Administrator,Junior,23,2,0,0,0,2,0,0.0,0.0,0.0,24.0,4.0,1,1.0,1,56.5,24.82,Beginner
CAND_FB284BAB,Machine Learning Engineer,Entry Level,24,10,1,3,0,7,1,0.3,0.0,0.09090909090909091,6.0,5.0,1,3.0,1,67.0,31.46,Beginner
CAND_1AC81DFC,Full Stack Developer,Entry Level,24,10,9,6,5,4,4,0.6,0.5555555555555556,0.2222222222222222,12.0,3.0,1,2.0,1,55.0,52.14,Intermediate
CAND_B5FD6FEC,Security Engineer,Fresher,21,10,13,3,1,7,10,0.3,0.09090909090909091,0.047619047619047616,0.0,6.0,1,2.0,1,65.5,25.9,Beginner
CAND_0FF5160B,Data Analyst,Fresher,25,10,7,6,3,4,4,0.6,0.42857142857142855,0.058823529411764705,0.0,2.0,1,1.0,1,49.5,36.98,Beginner
CAND_D826D8FA,DevOps Engineer,Fresher,23,10,7,2,1,8,6,0.2,0.14285714285714285,0.058823529411764705,0.0,4.0,1,2.0,1,58.5,22.24,Beginner
CAND_E754262F,UI/UX Designer,Fresher,26,10,7,0,2,10,5,0.0,0.2857142857142857,0.0,0.0,0.0,0,0.0,0,39.0,4.81,Beginner
CAND_FEC2EFF7,Software Engineer,Fresher,31,10,11,5,7,5,3,0.5,0.7,0.15,0.0,4.0,1,3.0,1,72.5,43.88,Beginner
CAND_9BC959DA,System Administrator,Junior,20,2,0,0,0,2,0,0.0,0.0,0.0,24.0,3.0,1,0.0,0,45.0,22.25,Beginner
CAND_4FD63B8E,Mobile Developer,Junior,24,10,15,1,2,9,13,0.1,0.13333333333333333,0.04,36.0,2.0,1,1.0,1,48.0,28.67,Beginner
CAND_02F34436,Security Engineer,Junior,25,10,13,3,3,7,8,0.3,0.2727272727272727,0.0,36.0,1.0,1,2.0,1,46.5,37.72,Beginner
CAND_29C6E1D3,Backend Developer,Mid Level,28,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.17647058823529413,48.0,2.0,1,2.0,1,56.0,47.78,Beginner
CAND_B342FA19,System Administrator,Junior,26,2,0,0,0,2,0,0.0,0.0,0.0,24.0,3.0,1,2.0,1,58.0,26.9,Beginner
CAND_22C80407,Data Scientist,Fresher,28,10,9,3,4,7,5,0.3,0.4444444444444444,0.10526315789473684,0.0,2.0,1,1.0,1,54.0,26.06,Beginner
CAND_62E3A4BF,Backend Developer,Entry Level,26,10,9,4,2,5,7,0.4444444444444444,0.2222222222222222,0.11764705882352941,6.0,8.0,1,2.0,1,83.0,38.66,Beginner
CAND_DAF1EE72,Full Stack Developer,Entry Level,27,10,9,8,5,2,4,0.8,0.5555555555555556,0.2222222222222222,6.0,3.0,1,0.0,0,55.5,52.41,Intermediate
CAND_D430CA3E,DevOps Engineer,Fresher,24,10,7,2,3,8,4,0.2,0.42857142857142855,0.058823529411764705,0.0,2.0,1,2.0,1,50.0,23.0,Beginner
CAND_3CBACDCE,Machine Learning Engineer,Entry Level,26,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,6.0,4.0,1,1.0,1,61.0,28.53,Beginner
CAND_9864EEA4,Cloud Engineer,Fresher,23,10,7,2,2,8,5,0.2,0.2857142857142857,0.058823529411764705,0.0,5.0,1,2.0,1,63.5,23.91,Beginner
CAND_567C9DCC,AI ML,Junior,32,10,12,8,3,2,8,0.8,0.2727272727272727,0.14285714285714285,24.0,1.0,1,1.0,1,55.0,58.29,Intermediate
CAND_9BD505FF,Business Analyst,Fresher,24,10,6,5,1,5,5,0.5,0.16666666666666666,0.0625,0.0,1.0,1,3.0,1,47.0,32.62,Beginner
CAND_5E15CD3B,Machine Learning Engineer,Entry Level,26,10,1,2,0,8,1,0.2,0.0,0.0,12.0,0.0,0,2.0,1,43.0,21.65,Beginner
CAND_CDC0F182,DevOps Engineer,Junior,27,10,7,1,0,9,7,0.1,0.0,0.058823529411764705,24.0,5.0,1,4.0,1,73.5,36.56,Beginner
CAND_469CCC45,QA Engineer,Junior,24,10,8,0,2,10,6,0.0,0.25,0.0,24.0,2.0,1,3.0,1,52.0,29.43,Beginner
CAND_BF2E26A2,UI/UX Designer,Entry Level,27,10,7,0,2,10,5,0.0,0.2857142857142857,0.11764705882352941,6.0,2.0,1,1.0,1,52.5,16.33,Beginner
CAND_69118763,Product Manager,Entry Level,23,8,0,2,0,6,0,0.25,0.0,0.125,6.0,2.0,1,1.0,1,46.5,23.28,Beginner
CAND_E0A7173F,Product Manager,Fresher,24,8,0,1,0,7,0,0.125,0.0,0.125,0.0,3.0,1,2.0,1,55.0,18.62,Beginner
CAND_0C163ED4,Data Analyst,Fresher,24,10,7,6,3,4,4,0.6,0.42857142857142855,0.0,0.0,0.0,0,4.0,1,44.0,38.49,Beginner
CAND_6C0B689A,Data Analyst,Fresher,23,10,7,5,3,5,4,0.5,0.42857142857142855,0.11764705882352941,0.0,4.0,1,3.0,1,60.5,40.08,Beginner
CAND_B37C72E7,QA Engineer,Entry Level,26,10,8,0,2,10,6,0.0,0.25,0.05555555555555555,12.0,2.0,1,2.0,1,53.0,20.82,Beginner
CAND_A7D1A739,AI ML,Entry Level,28,10,12,8,1,2,10,0.8,0.09090909090909091,0.23809523809523808,6.0,6.0,1,1.0,1,74.0,50.93,Intermediate
CAND_595CEF31,Software Engineer,Junior,26,10,11,5,4,5,6,0.5,0.4,0.25,24.0,3.0,1,2.0,1,58.0,54.65,Intermediate
CAND_C6F741CD,Mobile Developer,Entry Level,25,10,15,2,4,8,11,0.2,0.26666666666666666,0.04,6.0,2.0,1,3.0,1,53.5,27.03,Beginner
CAND_F517DA99,Data Scientist,Junior,23,10,9,3,4,7,5,0.3,0.4444444444444444,0.05263157894736842,36.0,1.0,1,3.0,1,45.5,42.18,Beginner
CAND_31A91136,Cloud Engineer,Entry Level,24,10,7,1,2,9,5,0.1,0.2857142857142857,0.058823529411764705,6.0,5.0,1,4.0,1,69.0,27.94,Beginner
CAND_F5250FA4,System Administrator,Fresher,26,2,0,1,0,1,0,0.5,0.0,0.0,0.0,3.0,1,4.0,1,62.0,36.1,Beginner
CAND_E2F77ED1,Backend Developer,Fresher,29,10,9,5,3,4,6,0.5555555555555556,0.3333333333333333,0.11764705882352941,0.0,3.0,1,1.0,1,60.5,37.35,Beginner
CAND_34310388,Software Engineer,Junior,25,10,11,4,5,6,5,0.4,0.5,0.2,24.0,3.0,1,1.0,1,54.5,48.73,Beginner
CAND_774F10AF,QA Engineer,Fresher,25,10,8,0,2,10,6,0.0,0.25,0.0,0.0,1.0,1,1.0,1,44.5,8.39,Beginner
CAND_3B2D8813,Machine Learning Engineer,Junior,25,10,1,3,0,7,1,0.3,0.0,0.18181818181818182,24.0,5.0,1,2.0,1,66.5,42.05,Beginner
CAND_568657C4,QA Engineer,Fresher,24,10,8,0,1,10,7,0.0,0.125,0.0,0.0,2.0,1,1.0,1,48.0,8.98,Beginner
CAND_98935DA5,Security Engineer,Entry Level,27,10,13,1,2,9,9,0.1,0.18181818181818182,0.0,6.0,0.0,0,1.0,1,42.5,13.69,Beginner
CAND_7CD224DC,DevOps Engineer,Entry Level,28,10,7,3,2,7,5,0.3,0.2857142857142857,0.17647058823529413,12.0,6.0,1,1.0,1,74.0,35.7,Beginner
CAND_F66737E4,Data Engineer,Entry Level,23,10,15,4,1,5,13,0.4444444444444444,0.07142857142857142,0.043478260869565216,12.0,3.0,1,3.0,1,55.5,40.42,Beginner
CAND_C8D85C69,Data Scientist,Fresher,25,10,9,4,4,6,5,0.4,0.4444444444444444,0.15789473684210525,0.0,3.0,1,1.0,1,54.5,32.54,Beginner
CAND_FA996FE0,UI/UX Designer,Entry Level,29,10,7,0,1,10,6,0.0,0.14285714285714285,0.0,6.0,3.0,1,1.0,1,60.5,15.2,Beginner
CAND_7D95703B,Security Engineer,Entry Level,26,10,13,2,5,8,6,0.2,0.45454545454545453,0.09523809523809523,6.0,4.0,1,2.0,1,63.0,29.87,Beginner
CAND_2E726E3D,Product Manager,Entry Level,28,8,0,2,0,6,0,0.25,0.0,0.0,12.0,0.0,0,1.0,1,44.0,21.7,Beginner
CAND_6EAE6631,Full Stack Developer,Entry Level,22,10,9,6,4,4,5,0.6,0.4444444444444444,0.16666666666666666,12.0,3.0,1,1.0,1,50.0,47.94,Beginner
CAND_25E2B0D8,DevOps Engineer,Entry Level,23,10,7,0,1,10,6,0.0,0.14285714285714285,0.058823529411764705,12.0,6.0,1,2.0,1,68.5,22.24,Beginner
CAND_73EE1D75,Mobile Developer,Entry Level,24,10,15,2,1,8,14,0.2,0.06666666666666667,0.0,6.0,3.0,1,2.0,1,55.0,24.17,Beginner
CAND_0461C0C1,Software Engineer,Fresher,23,10,11,4,5,6,5,0.4,0.5,0.15,0.0,3.0,1,3.0,1,55.5,37.02,Beginner
CAND_27A4D2B3,AI ML,Entry Level,33,10,12,8,6,2,5,0.8,0.5454545454545454,0.23809523809523808,6.0,6.0,1,0.0,0,79.5,53.75,Intermediate
CAND_A6ADBF8E,Cloud Engineer,Fresher,23,10,7,1,2,9,5,0.1,0.2857142857142857,0.058823529411764705,0.0,5.0,1,3.0,1,65.5,22.01,Beginner
CAND_8351EA0B,Business Analyst,Entry Level,24,10,6,4,3,6,3,0.4,0.5,0.0,6.0,0.0,0,1.0,1,38.0,28.65,Beginner
CAND_B02D3C22,Security Engineer,Fresher,25,10,13,2,2,8,9,0.2,0.18181818181818182,0.047619047619047616,0.0,4.0,1,2.0,1,61.5,22.61,Beginner
CAND_B175EBD1,Data Analyst,Entry Level,25,10,7,6,3,4,4,0.6,0.42857142857142855,0.29411764705882354,12.0,6.0,1,3.0,1,73.5,54.87,Intermediate
CAND_3C81EF25,Full Stack Developer,Entry Level,27,10,9,5,4,5,5,0.5,0.4444444444444444,0.1111111111111111,12.0,3.0,1,3.0,1,61.5,47.69,Beginner
CAND_4FB643D7,System Administrator,Entry Level,21,2,0,0,0,2,0,0.0,0.0,0.0,6.0,4.0,1,2.0,1,55.5,15.53,Beginner
CAND_FA457177,Data Engineer,Junior,24,10,15,1,2,8,12,0.1111111111111111,0.14285714285714285,0.08695652173913043,36.0,5.0,1,4.0,1,69.0,38.63,Beginner
CAND_AC751EE2,Data Engineer,Fresher,25,10,15,1,4,8,10,0.1111111111111111,0.2857142857142857,0.08695652173913043,0.0,6.0,1,2.0,1,71.5,21.18,Beginner
CAND_B6C70FEF,Security Engineer,Mid Level,21,10,13,1,4,9,7,0.1,0.36363636363636365,0.09523809523809523,48.0,5.0,1,3.0,1,62.5,38.19,Beginner
CAND_3567E4E8,Business Analyst,Entry Level,28,10,6,2,1,8,5,0.2,0.16666666666666666,0.0625,6.0,4.0,1,1.0,1,64.0,24.55,Beginner
CAND_1312DE29,Security Engineer,Entry Level,26,10,13,3,5,7,6,0.3,0.45454545454545453,0.14285714285714285,6.0,6.0,1,3.0,1,75.0,37.19,Beginner
CAND_844F6A15,Full Stack Developer,Entry Level,26,10,9,6,4,4,5,0.6,0.4444444444444444,0.0,6.0,0.0,0,2.0,1,43.0,38.34,Beginner
CAND_E4EE0F11,Business Analyst,Entry Level,23,10,6,0,1,10,5,0.0,0.16666666666666666,0.0625,12.0,6.0,1,1.0,1,66.5,20.43,Beginner
CAND_C6E8FFAC,UI/UX Designer,Junior,23,10,7,0,0,10,7,0.0,0.0,0.0,24.0,0.0,0,3.0,1,40.5,23.02,Beginner
CAND_13276647,Data Scientist,Entry Level,25,10,9,3,5,7,4,0.3,0.5555555555555556,0.21052631578947367,12.0,3.0,1,4.0,1,60.5,44.24,Beginner
CAND_42ED24C8,Data Engineer,Fresher,26,10,15,2,4,7,10,0.2222222222222222,0.2857142857142857,0.08695652173913043,0.0,4.0,1,3.0,1,65.0,27.3,Beginner
CAND_74CB0D1C,Data Analyst,Mid Level,31,10,7,6,3,4,4,0.6,0.42857142857142855,0.17647058823529413,48.0,8.0,1,1.0,1,88.5,57.36,Intermediate
CAND_975298D6,Business Analyst,Fresher,28,10,6,1,3,9,3,0.1,0.5,0.0,0.0,1.0,1,0.0,0,47.0,13.02,Beginner
CAND_859785E1,UI/UX Designer,Fresher,23,10,7,0,0,10,7,0.0,0.0,0.0,0.0,6.0,1,1.0,1,66.5,10.32,Beginner
CAND_94167BCD,Cloud Engineer,Junior,24,10,7,1,1,9,6,0.1,0.14285714285714285,0.0,24.0,3.0,1,0.0,0,51.0,27.98,Beginner
CAND_A6EB4719,System Administrator,Entry Level,26,2,0,0,0,2,0,0.0,0.0,0.0,12.0,1.0,1,2.0,1,48.0,15.57,Beginner
CAND_1A957E9A,Product Manager,Entry Level,23,8,0,3,0,5,0,0.375,0.0,0.0,6.0,1.0,1,1.0,1,41.5,24.49,Beginner
CAND_C2126473,Full Stack Developer,Junior,24,10,9,7,5,3,4,0.7,0.5555555555555556,0.16666666666666666,36.0,4.0,1,4.0,1,64.0,67.26,Intermediate
CAND_4B85E883,Mobile Developer,Entry Level,25,10,15,3,2,7,13,0.3,0.13333333333333333,0.16,6.0,4.0,1,1.0,1,59.5,29.46,Beginner
CAND_150E01A7,Software Engineer,Entry Level,31,10,11,6,5,4,5,0.6,0.5,0.05,6.0,2.0,1,1.0,1,58.5,41.76,Beginner
CAND_4369FE8F,Cloud Engineer,Entry Level,24,10,7,2,0,8,7,0.2,0.0,0.058823529411764705,6.0,4.0,1,1.0,1,58.0,22.53,Beginner
