skill,lag_weeks,origin_week,train_size,variant,forecast_week,horizon_step,actual,predicted,abs_error,sq_error,pct_error
spring,2,2024-W34,32,arimax_local_exog,2024-W35,1,73.8,81.53,7.730000000000004,59.75290000000006,10.474254742547432
spring,2,2024-W38,36,arima_local,2024-W39,1,85.9,79.4,6.5,42.25,7.566938300349242
spring,2,2024-W38,36,arimax_local_exog,2024-W39,1,85.9,77.0,8.900000000000006,79.21000000000011,10.360884749708969
spring,2,2024-W42,40,arima_local,2024-W43,1,84.5,79.64,4.859999999999999,23.619599999999995,5.751479289940828
spring,2,2024-W42,40,arimax_local_exog,2024-W43,1,84.5,80.6,3.9000000000000057,15.210000000000043,4.615384615384622
spring,2,2024-W46,44,arima_local,2024-W47,1,84.1,81.01,3.089999999999989,9.548099999999934,3.674197384066575
spring,2,2024-W46,44,arimax_local_exog,2024-W47,1,84.1,80.46,3.6400000000000006,13.249600000000004,4.328180737217599
spring,2,2024-W50,48,arima_local,2024-W51,1,85.6,78.18,7.4199999999999875,55.05639999999981,8.668224299065406
spring,2,2024-W50,48,arimax_local_exog,2024-W51,1,85.6,77.88,7.719999999999999,59.598399999999984,9.018691588785046
spring,2,2025-W01,52,arima_local,2025-W02,1,70.8,80.68,9.88000000000001,97.61440000000019,13.95480225988702
spring,2,2025-W01,52,arimax_local_exog,2025-W02,1,70.8,80.6,9.799999999999997,96.03999999999995,13.841807909604517
spring,2,2025-W05,56,arima_local,2025-W06,1,75.0,78.07,3.069999999999993,9.424899999999958,4.093333333333325
spring,2,2025-W05,56,arimax_local_exog,2025-W06,1,75.0,78.95,3.950000000000003,15.602500000000022,5.26666666666667
spring,2,2025-W09,60,arima_local,2025-W10,1,81.2,78.1,3.1000000000000085,9.610000000000053,3.817733990147794
spring,2,2025-W09,60,arimax_local_exog,2025-W10,1,81.2,77.01,4.189999999999998,17.55609999999998,5.160098522167485
spring,2,2025-W13,64,arima_local,2025-W14,1,86.69999999999999,78.52,8.179999999999993,66.91239999999988,9.434832756632057
spring,2,2025-W13,64,arimax_local_exog,2025-W14,1,86.69999999999999,79.14,7.559999999999988,57.15359999999982,8.719723183390991
spring,2,2025-W17,68,arima_local,2025-W18,1,77.0,78.94,1.9399999999999977,3.7635999999999914,2.5194805194805165
spring,2,2025-W17,68,arimax_local_exog,2025-W18,1,77.0,80.39,3.3900000000000006,11.492100000000004,4.4025974025974035
spring,2,2025-W21,72,arima_local,2025-W22,1,78.3,77.16,1.1400000000000006,1.2996000000000012,1.4559386973180084
spring,2,2025-W21,72,arimax_local_exog,2025-W22,1,78.3,75.21,3.0900000000000034,9.548100000000021,3.9463601532567094
spring,2,2025-W25,76,arima_local,2025-W26,1,80.5,77.92,2.5799999999999983,6.656399999999991,3.204968944099377
spring,2,2025-W25,76,arimax_local_exog,2025-W26,1,80.5,78.89,1.6099999999999994,2.592099999999998,1.9999999999999993
spring,2,2025-W29,80,arima_local,2025-W30,1,78.6,75.95,2.6499999999999915,7.022499999999955,3.37150127226462
spring,2,2025-W29,80,arimax_local_exog,2025-W30,1,78.6,77.66,0.9399999999999977,0.8835999999999957,1.1959287531806588
spring,2,2025-W33,84,arima_local,2025-W34,1,88.6,77.32,11.280000000000001,127.23840000000003,12.731376975169303
spring,2,2025-W33,84,arimax_local_exog,2025-W34,1,88.6,76.74,11.86,140.65959999999998,13.386004514672686
spring,2,2025-W37,88,arima_local,2025-W38,1,76.2,78.87,2.6700000000000017,7.128900000000009,3.503937007874018
spring,2,2025-W37,88,arimax_local_exog,2025-W38,1,76.2,78.96,2.759999999999991,7.61759999999995,3.6220472440944764
spring,2,2025-W41,92,arima_local,2025-W42,1,73.9,75.8,1.8999999999999915,3.6099999999999675,2.571041948579149
spring,2,2025-W41,92,arimax_local_exog,2025-W42,1,73.9,75.83,1.9299999999999926,3.7248999999999715,2.6116373477672425
spring,2,2025-W45,96,arima_local,2025-W46,1,67.8,76.77,8.969999999999999,80.46089999999998,13.23008849557522
spring,2,2025-W45,96,arimax_local_exog,2025-W46,1,67.8,76.6,8.799999999999997,77.43999999999996,12.979351032448374
spring,2,2025-W49,100,arima_local,2025-W50,1,75.6,75.79,0.19000000000001194,0.03610000000000454,0.2513227513227671
spring,2,2025-W49,100,arimax_local_exog,2025-W50,1,75.6,74.95,0.6499999999999915,0.42249999999998894,0.8597883597883487
spring,2,2026-W01,104,arima_local,2026-W02,1,72.6,74.35,1.75,3.0625,2.4104683195592287
spring,2,2026-W01,104,arimax_local_exog,2026-W02,1,72.6,74.73,2.1300000000000097,4.536900000000041,2.9338842975206747
spring,2,2026-W05,108,arima_local,2026-W06,1,76.7,75.06,1.6400000000000006,2.6896000000000018,2.1382007822685796
spring,2,2026-W05,108,arimax_local_exog,2026-W06,1,76.7,75.52,1.1800000000000068,1.392400000000016,1.5384615384615472
spring,2,2026-W09,112,arima_local,2026-W10,1,68.2,73.53,5.329999999999998,28.40889999999998,7.815249266862168
spring,2,2026-W09,112,arimax_local_exog,2026-W10,1,68.2,72.6,4.3999999999999915,19.359999999999925,6.451612903225794
spring,2,2026-W13,116,arima_local,2026-W14,1,74.4,74.29,0.10999999999999943,0.012099999999999875,0.14784946236559063
spring,2,2026-W13,116,arimax_local_exog,2026-W14,1,74.4,73.77,0.6300000000000097,0.3969000000000122,0.8467741935484
spring,2,2026-W17,120,arima_local,2026-W18,1,75.8,73.94,1.8599999999999994,3.459599999999998,2.453825857519788
spring,2,2026-W17,120,arimax_local_exog,2026-W18,1,75.8,74.07,1.730000000000004,2.992900000000014,2.2823218997361527
spring,2,2026-W21,124,arima_local,2026-W22,1,76.8,72.02,4.780000000000001,22.848400000000012,6.223958333333335
spring,2,2026-W21,124,arimax_local_exog,2026-W22,1,76.8,70.57,6.230000000000004,38.81290000000005,8.111979166666671
spring,2,2026-W25,128,arima_local,2026-W26,1,72.0,74.38,2.3799999999999955,5.664399999999978,3.305555555555549
spring,2,2026-W25,128,arimax_local_exog,2026-W26,1,72.0,74.56,2.5600000000000023,6.553600000000012,3.555555555555559
mysql,1,2024-W09,8,arima_local,2024-W10,1,93.9,98.63,4.72999999999999,22.372899999999902,5.037273695420649
mysql,1,2024-W09,8,arimax_local_exog,2024-W10,1,93.9,97.6,3.6999999999999886,13.689999999999916,3.940362087326931
mysql,1,2024-W13,12,arima_local,2024-W14,1,92.5,100.18,7.680000000000007,58.982400000000105,8.30270270270271
mysql,1,2024-W13,12,arimax_local_exog,2024-W14,1,92.5,96.66,4.159999999999997,17.30559999999997,4.497297297297294
mysql,1,2024-W17,16,arima_local,2024-W18,1,95.1,98.24,3.1400000000000006,9.859600000000004,3.301787592008413
mysql,1,2024-W17,16,arimax_local_exog,2024-W18,1,95.1,95.37,0.27000000000001023,0.07290000000000553,0.283911671924301
mysql,1,2024-W21,20,arima_local,2024-W22,1,104.1,93.58,10.519999999999996,110.67039999999992,10.105667627281457
mysql,1,2024-W21,20,arimax_local_exog,2024-W22,1,104.1,93.47,10.629999999999995,112.9968999999999,10.211335254562917
mysql,1,2024-W25,24,arima_local,2024-W26,1,99.9,100.02,0.11999999999999034,0.01439999999999768,0.12012012012011045
mysql,1,2024-W25,24,arimax_local_exog,2024-W26,1,99.9,105.28,5.3799999999999955,28.944399999999952,5.385385385385381
mysql,1,2024-W29,28,arima_local,2024-W30,1,102.69999999999999,97.53,5.1699999999999875,26.72889999999987,5.034079844206415
mysql,1,2024-W29,28,arimax_local_exog,2024-W30,1,102.69999999999999,91.35,11.349999999999994,128.82249999999988,11.05160662122687
mysql,1,2024-W33,32,arima_local,2024-W34,1,104.9,96.87,8.030000000000001,64.48090000000002,7.654909437559581
mysql,1,2024-W33,32,arimax_local_exog,2024-W34,1,104.9,96.21,8.690000000000012,75.51610000000021,8.284080076263118
mysql,1,2024-W37,36,arima_local,2024-W38,1,88.6,102.04,13.440000000000012,180.6336000000003,15.169300225733648
mysql,1,2024-W37,36,arimax_local_exog,2024-W38,1,88.6,108.16,19.560000000000002,382.5936000000001,22.076749435665917
mysql,1,2024-W41,40,arima_local,2024-W42,1,106.2,98.55,7.650000000000006,58.522500000000086,7.20338983050848
mysql,1,2024-W41,40,arimax_local_exog,2024-W42,1,106.2,101.04,5.159999999999997,26.625599999999963,4.858757062146889
mysql,1,2024-W45,44,arima_local,2024-W46,1,92.6,101.69,9.090000000000003,82.62810000000006,9.816414686825057
mysql,1,2024-W45,44,arimax_local_exog,2024-W46,1,92.6,103.36,10.760000000000005,115.7776000000001,11.619870410367177
mysql,1,2024-W49,48,arima_local,2024-W50,1,99.0,101.16,2.1599999999999966,4.665599999999985,2.1818181818181785
mysql,1,2024-W49,48,arimax_local_exog,2024-W50,1,99.0,100.99,1.9899999999999949,3.9600999999999797,2.010101010101005
mysql,1,2024-W53,52,arima_local,2025-W01,1,102.7,100.82,1.8800000000000097,3.534400000000036,1.8305744888023463
mysql,1,2024-W53,52,arimax_local_exog,2025-W01,1,102.7,99.88,2.8200000000000074,7.952400000000042,2.7458617332035127
mysql,1,2025-W04,56,arima_local,2025-W05,1,103.2,98.85,4.3500000000000085,18.922500000000074,4.215116279069775
mysql,1,2025-W04,56,arimax_local_exog,2025-W05,1,103.2,99.05,4.150000000000006,17.222500000000046,4.021317829457369
mysql,1,2025-W08,60,arima_local,2025-W09,1,97.5,100.54,3.0400000000000063,9.241600000000037,3.117948717948724
mysql,1,2025-W08,60,arimax_local_exog,2025-W09,1,97.5,101.16,3.6599999999999966,13.395599999999975,3.7538461538461507
mysql,1,2025-W12,64,arima_local,2025-W13,1,95.1,98.82,3.719999999999999,13.838399999999991,3.91167192429022
mysql,1,2025-W12,64,arimax_local_exog,2025-W13,1,95.1,98.85,3.75,14.0625,3.9432176656151423
mysql,1,2025-W16,68,arima_local,2025-W17,1,90.6,97.9,7.300000000000011,53.29000000000016,8.057395143487872
mysql,1,2025-W16,68,arimax_local_exog,2025-W17,1,90.6,97.88,7.280000000000001,52.99840000000002,8.035320088300223
mysql,1,2025-W20,72,arima_local,2025-W21,1,84.69999999999999,98.78,14.080000000000013,198.24640000000036,16.62337662337664
mysql,1,2025-W20,72,arimax_local_exog,2025-W21,1,84.69999999999999,98.83,14.13000000000001,199.65690000000026,16.68240850059033
mysql,1,2025-W24,76,arima_local,2025-W25,1,99.2,98.2,1.0,1.0,1.0080645161290323
mysql,1,2025-W24,76,arimax_local_exog,2025-W25,1,99.2,98.14,1.0600000000000023,1.1236000000000048,1.0685483870967765
mysql,1,2025-W28,80,arima_local,2025-W29,1,99.19999999999999,98.17,1.029999999999987,1.060899999999973,1.0383064516128901
mysql,1,2025-W28,80,arimax_local_exog,2025-W29,1,99.19999999999999,98.02,1.1799999999999926,1.3923999999999825,1.1895161290322507
mysql,1,2025-W32,84,arima_local,2025-W33,1,89.9,99.39,9.489999999999995,90.0600999999999,10.55617352614015
mysql,1,2025-W32,84,arimax_local_exog,2025-W33,1,89.9,99.5,9.599999999999994,92.1599999999999,10.678531701890984
mysql,1,2025-W36,88,arima_local,2025-W37,1,87.4,97.22,9.819999999999993,96.43239999999986,11.235697940503425
mysql,1,2025-W36,88,arimax_local_exog,2025-W37,1,87.4,97.1,9.699999999999989,94.08999999999978,11.09839816933637
mysql,1,2025-W40,92,arima_local,2025-W41,1,78.3,95.89,17.590000000000003,309.4081000000001,22.464878671775228
mysql,1,2025-W40,92,arimax_local_exog,2025-W41,1,78.3,95.98,17.680000000000007,312.58240000000023,22.579821200510867
mysql,1,2025-W44,96,arima_local,2025-W45,1,97.7,94.23,3.469999999999999,12.040899999999992,3.551688843398156
mysql,1,2025-W44,96,arimax_local_exog,2025-W45,1,97.7,94.21,3.490000000000009,12.180100000000063,3.5721596724667437
mysql,1,2025-W48,100,arima_local,2025-W49,1,98.5,93.79,4.709999999999994,22.18409999999994,4.781725888324867
mysql,1,2025-W48,100,arimax_local_exog,2025-W49,1,98.5,93.91,4.590000000000003,21.06810000000003,4.659898477157364
mysql,1,2025-W52,104,arima_local,2026-W01,1,96.3,93.93,2.3699999999999903,5.616899999999954,2.461059190031143
mysql,1,2025-W52,104,arimax_local_exog,2026-W01,1,96.3,94.09,2.2099999999999937,4.884099999999973,2.294911734164064
mysql,1,2026-W04,108,arima_local,2026-W05,1,92.4,94.21,1.809999999999988,3.276099999999957,1.9588744588744458
mysql,1,2026-W04,108,arimax_local_exog,2026-W05,1,92.4,94.16,1.759999999999991,3.097599999999968,1.9047619047618949
mysql,1,2026-W08,112,arima_local,2026-W09,1,97.69999999999999,94.18,3.519999999999982,12.390399999999872,3.602865916069583
mysql,1,2026-W08,112,arimax_local_exog,2026-W09,1,97.69999999999999,94.2,3.499999999999986,12.2499999999999,3.582395087001009
mysql,1,2026-W12,116,arima_local,2026-W13,1,94.80000000000001,95.93,1.1299999999999955,1.2768999999999897,1.1919831223628643
mysql,1,2026-W12,116,arimax_local_exog,2026-W13,1,94.80000000000001,95.95,1.1499999999999915,1.3224999999999805,1.2130801687763622
mysql,1,2026-W16,120,arima_local,2026-W17,1,88.7,94.05,5.349999999999994,28.62249999999994,6.03156708004509
mysql,1,2026-W16,120,arimax_local_exog,2026-W17,1,88.7,94.13,5.429999999999993,29.48489999999992,6.12175873731679
mysql,1,2026-W20,124,arima_local,2026-W21,1,99.1,92.11,6.989999999999995,48.86009999999993,7.053481331987886
mysql,1,2026-W20,124,arimax_local_exog,2026-W21,1,99.1,92.37,6.72999999999999,45.29289999999986,6.791120080726529
mysql,1,2026-W24,128,arima_local,2026-W25,1,93.1,93.22,0.12000000000000455,0.01440000000000109,0.1288936627282541
mysql,1,2026-W24,128,arimax_local_exog,2026-W25,1,93.1,93.19,0.09000000000000341,0.008100000000000614,0.09667024704619057
javascript,5,2024-W13,8,arima_local,2024-W14,1,122.8,119.26,3.539999999999992,12.531599999999944,2.882736156351785
javascript,5,2024-W13,8,arimax_local_exog,2024-W14,1,122.8,119.19,3.6099999999999994,13.032099999999996,2.939739413680781
javascript,5,2024-W17,12,arima_local,2024-W18,1,118.60000000000001,118.57,0.030000000000015348,0.0009000000000009209,0.02529510961215459
javascript,5,2024-W17,12,arimax_local_exog,2024-W18,1,118.60000000000001,117.71,0.8900000000000148,0.7921000000000263,0.7504215851602148
javascript,5,2024-W21,16,arima_local,2024-W22,1,105.9,118.33,12.429999999999993,154.50489999999982,11.7374881964117
javascript,5,2024-W21,16,arimax_local_exog,2024-W22,1,105.9,117.27,11.36999999999999,129.27689999999978,10.736543909348432
javascript,5,2024-W25,20,arima_local,2024-W26,1,122.0,119.99,2.010000000000005,4.04010000000002,1.6475409836065615
javascript,5,2024-W25,20,arimax_local_exog,2024-W26,1,122.0,119.98,2.019999999999996,4.080399999999984,1.6557377049180297
javascript,5,2024-W29,24,arima_local,2024-W30,1,127.89999999999999,116.33,11.569999999999993,133.86489999999984,9.04612978889757
javascript,5,2024-W29,24,arimax_local_exog,2024-W30,1,127.89999999999999,116.16,11.739999999999995,137.82759999999988,9.179046129788894
javascript,5,2024-W33,28,arima_local,2024-W34,1,119.4,120.73,1.3299999999999983,1.7688999999999955,1.1139028475711878
javascript,5,2024-W33,28,arimax_local_exog,2024-W34,1,119.4,120.9,1.5,2.25,1.2562814070351758
javascript,5,2024-W37,32,arima_local,2024-W38,1,115.6,117.98,2.3800000000000097,5.664400000000046,2.058823529411773
javascript,5,2024-W37,32,arimax_local_exog,2024-W38,1,115.6,117.85,2.25,5.0625,1.9463667820069204
javascript,5,2024-W41,36,arima_local,2024-W42,1,119.7,119.11,0.5900000000000034,0.348100000000004,0.49289891395154833
javascript,5,2024-W41,36,arimax_local_exog,2024-W42,1,119.7,118.82,0.8800000000000097,0.774400000000017,0.735171261487059
javascript,5,2024-W45,40,arima_local,2024-W46,1,126.1,118.29,7.809999999999988,60.996099999999814,6.19349722442505
javascript,5,2024-W45,40,arimax_local_exog,2024-W46,1,126.1,118.08,8.019999999999996,64.32039999999994,6.36003172085646
javascript,5,2024-W49,44,arima_local,2024-W50,1,116.7,116.23,0.46999999999999886,0.22089999999999893,0.4027420736932295
javascript,5,2024-W49,44,arimax_local_exog,2024-W50,1,116.7,115.54,1.1599999999999966,1.3455999999999921,0.9940017137960553
javascript,5,2024-W53,48,arima_local,2025-W01,1,111.3,118.37,7.070000000000007,49.9849000000001,6.352201257861642
javascript,5,2024-W53,48,arimax_local_exog,2025-W01,1,111.3,117.66,6.359999999999999,40.44959999999999,5.714285714285714
javascript,5,2025-W04,52,arima_local,2025-W05,1,125.19999999999999,117.69,7.509999999999991,56.40009999999987,5.998402555910536
javascript,5,2025-W04,52,arimax_local_exog,2025-W05,1,125.19999999999999,118.1,7.099999999999994,50.40999999999992,5.670926517571881
javascript,5,2025-W08,56,arima_local,2025-W09,1,121.2,117.66,3.5400000000000063,12.531600000000044,2.9207920792079256
javascript,5,2025-W08,56,arimax_local_exog,2025-W09,1,121.2,118.23,2.969999999999999,8.820899999999993,2.4504950495049496
javascript,5,2025-W12,60,arima_local,2025-W13,1,117.0,118.9,1.9000000000000057,3.6100000000000216,1.6239316239316288
javascript,5,2025-W12,60,arimax_local_exog,2025-W13,1,117.0,118.99,1.9899999999999949,3.9600999999999797,1.7008547008546964
javascript,5,2025-W16,64,arima_local,2025-W17,1,115.30000000000001,117.78,2.4799999999999898,6.15039999999995,2.150910667823061
javascript,5,2025-W16,64,arimax_local_exog,2025-W17,1,115.30000000000001,117.38,2.079999999999984,4.326399999999934,1.8039895923677225
javascript,5,2025-W20,68,arima_local,2025-W21,1,118.0,118.3,0.29999999999999716,0.08999999999999829,0.2542372881355908
javascript,5,2025-W20,68,arimax_local_exog,2025-W21,1,118.0,117.23,0.769999999999996,0.5928999999999939,0.6525423728813526
javascript,5,2025-W24,72,arima_local,2025-W25,1,117.3,118.25,0.9500000000000028,0.9025000000000054,0.8098891730605309
javascript,5,2025-W24,72,arimax_local_exog,2025-W25,1,117.3,118.34,1.0400000000000063,1.081600000000013,0.8866155157715314
javascript,5,2025-W28,76,arima_local,2025-W29,1,110.30000000000001,117.81,7.509999999999991,56.40009999999987,6.808703535811414
javascript,5,2025-W28,76,arimax_local_exog,2025-W29,1,110.30000000000001,117.8,7.499999999999986,56.24999999999979,6.799637352674511
javascript,5,2025-W32,80,arima_local,2025-W33,1,121.0,117.53,3.469999999999999,12.040899999999992,2.8677685950413214
javascript,5,2025-W32,80,arimax_local_exog,2025-W33,1,121.0,116.8,4.200000000000003,17.640000000000025,3.4710743801652915
javascript,5,2025-W36,84,arima_local,2025-W37,1,118.0,118.08,0.0799999999999983,0.006399999999999727,0.06779661016949008
javascript,5,2025-W36,84,arimax_local_exog,2025-W37,1,118.0,117.32,0.6800000000000068,0.4624000000000093,0.5762711864406838
javascript,5,2025-W40,88,arima_local,2025-W41,1,124.4,117.53,6.8700000000000045,47.19690000000006,5.5225080385852126
javascript,5,2025-W40,88,arimax_local_exog,2025-W41,1,124.4,115.7,8.700000000000003,75.69000000000005,6.9935691318328
javascript,5,2025-W44,92,arima_local,2025-W45,1,120.0,116.89,3.1099999999999994,9.672099999999997,2.591666666666666
javascript,5,2025-W44,92,arimax_local_exog,2025-W45,1,120.0,117.04,2.9599999999999937,8.761599999999962,2.4666666666666615
javascript,5,2025-W48,96,arima_local,2025-W49,1,116.19999999999999,116.58,0.38000000000000966,0.14440000000000736,0.32702237521515465
javascript,5,2025-W48,96,arimax_local_exog,2025-W49,1,116.19999999999999,116.85,0.6500000000000057,0.42250000000000737,0.559380378657492
javascript,5,2025-W52,100,arima_local,2026-W01,1,133.6,115.98,17.61999999999999,310.46439999999967,13.18862275449101
javascript,5,2025-W52,100,arimax_local_exog,2026-W01,1,133.6,117.52,16.08,258.56639999999993,12.035928143712574
javascript,5,2026-W04,104,arima_local,2026-W05,1,110.3,116.8,6.5,42.25,5.893019038984588
javascript,5,2026-W04,104,arimax_local_exog,2026-W05,1,110.3,117.37,7.070000000000007,49.9849000000001,6.409791477787858
javascript,5,2026-W08,108,arima_local,2026-W09,1,122.5,116.11,6.390000000000001,40.832100000000004,5.216326530612245
javascript,5,2026-W08,108,arimax_local_exog,2026-W09,1,122.5,115.64,6.859999999999999,47.05959999999999,5.6
javascript,5,2026-W12,112,arima_local,2026-W13,1,127.0,114.93,12.069999999999993,145.68489999999983,9.503937007874011
javascript,5,2026-W12,112,arimax_local_exog,2026-W13,1,127.0,116.04,10.959999999999994,120.12159999999986,8.629921259842515
javascript,5,2026-W16,116,arima_local,2026-W17,1,112.5,116.51,4.010000000000005,16.08010000000004,3.564444444444449
javascript,5,2026-W16,116,arimax_local_exog,2026-W17,1,112.5,117.05,4.549999999999997,20.702499999999976,4.0444444444444425
javascript,5,2026-W20,120,arima_local,2026-W21,1,110.4,116.82,6.4199999999999875,41.21639999999984,5.815217391304336
javascript,5,2026-W20,120,arimax_local_exog,2026-W21,1,110.4,115.5,5.099999999999994,26.00999999999994,4.619565217391299
javascript,5,2026-W24,124,arima_local,2026-W25,1,110.7,116.33,5.6299999999999955,31.69689999999995,5.085817524841911
javascript,5,2026-W24,124,arimax_local_exog,2026-W25,1,110.7,114.33,3.6299999999999955,13.176899999999968,3.279132791327909
google cloud,5,2024-W13,8,arima_local,2024-W14,1,35.5,29.81,5.690000000000001,32.376100000000015,16.02816901408451
google cloud,5,2024-W13,8,arimax_local_exog,2024-W14,1,35.5,34.72,0.7800000000000011,0.6084000000000018,2.1971830985915526
google cloud,5,2024-W17,12,arima_local,2024-W18,1,37.900000000000006,31.96,5.940000000000005,35.28360000000006,15.672823218997372
google cloud,5,2024-W17,12,arimax_local_exog,2024-W18,1,37.900000000000006,36.34,1.5600000000000023,2.4336000000000073,4.1160949868073935
google cloud,5,2024-W21,16,arima_local,2024-W22,1,38.599999999999994,28.16,10.439999999999994,108.99359999999987,27.04663212435232
google cloud,5,2024-W21,16,arimax_local_exog,2024-W22,1,38.599999999999994,29.82,8.779999999999994,77.0883999999999,22.746113989637294
google cloud,5,2024-W25,20,arima_local,2024-W26,1,37.7,32.26,5.440000000000005,29.593600000000052,14.429708222811682
google cloud,5,2024-W25,20,arimax_local_exog,2024-W26,1,37.7,35.79,1.9100000000000037,3.648100000000014,5.066312997347489
google cloud,5,2024-W29,24,arima_local,2024-W30,1,29.1,39.69,10.589999999999996,112.14809999999993,36.39175257731957
google cloud,5,2024-W29,24,arimax_local_exog,2024-W30,1,29.1,39.49,10.39,107.95210000000002,35.70446735395189
google cloud,5,2024-W33,28,arima_local,2024-W34,1,42.5,39.07,3.4299999999999997,11.764899999999997,8.070588235294117
google cloud,5,2024-W33,28,arimax_local_exog,2024-W34,1,42.5,37.72,4.780000000000001,22.848400000000012,11.247058823529414
google cloud,5,2024-W37,32,arima_local,2024-W38,1,38.3,37.49,0.8099999999999952,0.6560999999999921,2.1148825065274024
google cloud,5,2024-W37,32,arimax_local_exog,2024-W38,1,38.3,40.29,1.990000000000002,3.9601000000000077,5.195822454308099
google cloud,5,2024-W41,36,arima_local,2024-W42,1,45.0,36.57,8.43,71.0649,18.73333333333333
google cloud,5,2024-W41,36,arimax_local_exog,2024-W42,1,45.0,37.77,7.229999999999997,52.27289999999996,16.06666666666666
google cloud,5,2024-W45,40,arima_local,2024-W46,1,34.7,36.64,1.9399999999999977,3.7635999999999914,5.590778097982702
google cloud,5,2024-W45,40,arimax_local_exog,2024-W46,1,34.7,38.08,3.3799999999999955,11.42439999999997,9.740634005763676
google cloud,5,2024-W49,44,arima_local,2024-W50,1,32.1,35.29,3.1899999999999977,10.176099999999986,9.937694704049836
google cloud,5,2024-W49,44,arimax_local_exog,2024-W50,1,32.1,33.47,1.3699999999999974,1.876899999999993,4.267912772585661
google cloud,5,2024-W53,48,arima_local,2025-W01,1,43.8,35.0,8.799999999999997,77.43999999999996,20.09132420091324
google cloud,5,2024-W53,48,arimax_local_exog,2025-W01,1,43.8,34.22,9.579999999999998,91.77639999999997,21.87214611872146
google cloud,5,2025-W04,52,arima_local,2025-W05,1,35.8,34.75,1.0499999999999972,1.102499999999994,2.932960893854741
google cloud,5,2025-W04,52,arimax_local_exog,2025-W05,1,35.8,37.29,1.490000000000002,2.2201000000000057,4.162011173184363
google cloud,5,2025-W08,56,arima_local,2025-W09,1,41.2,35.71,5.490000000000002,30.14010000000002,13.325242718446606
google cloud,5,2025-W08,56,arimax_local_exog,2025-W09,1,41.2,35.28,5.920000000000002,35.04640000000002,14.368932038834956
google cloud,5,2025-W12,60,arima_local,2025-W13,1,44.5,40.13,4.369999999999997,19.096899999999977,9.820224719101118
google cloud,5,2025-W12,60,arimax_local_exog,2025-W13,1,44.5,39.55,4.950000000000003,24.50250000000003,11.123595505617983
google cloud,5,2025-W16,64,arima_local,2025-W17,1,37.3,39.23,1.9299999999999997,3.724899999999999,5.17426273458445
google cloud,5,2025-W16,64,arimax_local_exog,2025-W17,1,37.3,37.91,0.6099999999999994,0.3720999999999993,1.6353887399463793
google cloud,5,2025-W20,68,arima_local,2025-W21,1,37.9,38.38,0.480000000000004,0.23040000000000382,1.2664907651715145
google cloud,5,2025-W20,68,arimax_local_exog,2025-W21,1,37.9,40.21,2.3100000000000023,5.336100000000011,6.094986807387869
google cloud,5,2025-W24,72,arima_local,2025-W25,1,39.1,39.33,0.22999999999999687,0.05289999999999856,0.5882352941176391
google cloud,5,2025-W24,72,arimax_local_exog,2025-W25,1,39.1,40.03,0.9299999999999997,0.8648999999999994,2.37851662404092
google cloud,5,2025-W28,76,arima_local,2025-W29,1,39.7,39.14,0.5600000000000023,0.31360000000000254,1.410579345088167
google cloud,5,2025-W28,76,arimax_local_exog,2025-W29,1,39.7,40.13,0.4299999999999997,0.18489999999999976,1.0831234256926943
google cloud,5,2025-W32,80,arima_local,2025-W33,1,45.4,41.08,4.32,18.6624,9.515418502202644
google cloud,5,2025-W32,80,arimax_local_exog,2025-W33,1,45.4,42.51,2.8900000000000006,8.352100000000004,6.365638766519825
google cloud,5,2025-W36,84,arima_local,2025-W37,1,51.400000000000006,40.95,10.450000000000003,109.20250000000006,20.330739299610897
google cloud,5,2025-W36,84,arimax_local_exog,2025-W37,1,51.400000000000006,41.37,10.030000000000008,100.60090000000017,19.513618677042814
google cloud,5,2025-W40,88,arima_local,2025-W41,1,37.3,39.8,2.5,6.25,6.702412868632708
google cloud,5,2025-W40,88,arimax_local_exog,2025-W41,1,37.3,40.93,3.6300000000000026,13.17690000000002,9.7319034852547
google cloud,5,2025-W44,92,arima_local,2025-W45,1,30.1,38.17,8.07,65.12490000000001,26.81063122923588
google cloud,5,2025-W44,92,arimax_local_exog,2025-W45,1,30.1,37.28,7.18,51.5524,23.853820598006642
google cloud,5,2025-W48,96,arima_local,2025-W49,1,50.7,37.14,13.560000000000002,183.87360000000007,26.745562130177518
google cloud,5,2025-W48,96,arimax_local_exog,2025-W49,1,50.7,35.77,14.93,222.9049,29.447731755424062
google cloud,5,2025-W52,100,arima_local,2026-W01,1,58.2,38.62,19.580000000000005,383.3764000000002,33.642611683848806
google cloud,5,2025-W52,100,arimax_local_exog,2026-W01,1,58.2,38.5,19.700000000000003,388.0900000000001,33.84879725085911
google cloud,5,2026-W04,104,arima_local,2026-W05,1,52.7,39.87,12.830000000000005,164.60890000000015,24.345351043643273
google cloud,5,2026-W04,104,arimax_local_exog,2026-W05,1,52.7,39.38,13.32,177.4224,25.27514231499051
google cloud,5,2026-W08,108,arima_local,2026-W09,1,47.5,40.13,7.369999999999997,54.31689999999996,15.515789473684205
google cloud,5,2026-W08,108,arimax_local_exog,2026-W09,1,47.5,39.43,8.07,65.12490000000001,16.989473684210527
google cloud,5,2026-W12,112,arima_local,2026-W13,1,43.3,40.34,2.9599999999999937,8.761599999999962,6.836027713625851
google cloud,5,2026-W12,112,arimax_local_exog,2026-W13,1,43.3,40.68,2.6199999999999974,6.8643999999999865,6.050808314087754
